index	l_pup_cent_x	l_pup_cent_y	l_pup_cent_z	l_pup_cent_val	l_pup_diam	l_pup_diam_val	l_gaze_dir_x	l_gaze_dir_y	l_gaze_dir_z	l_gaze_dir_val	r_pup_cent_x	r_pup_cent_y	r_pup_cent_z	r_pup_cent_val	r_pup_diam	r_pup_diam_val	r_gaze_dir_x	r_gaze_dir_y	r_gaze_dir_z	r_gaze_dir_val	gaze_pos_x	gaze_pos_y	gaze_pos_val	3d_gaze_pos_x	3d_gaze_pos_y	3d_gaze_pos_z	3d_gaze_pos_val	vts_time	seconds
125210519	32.08	-26.6	-34.94	0.0	3.47	0.0	-0.0708	0.1325	0.9887	0.0	-34.34	-24.1	-34.12	0.0	3.59	0.0	-0.0213	0.1315	0.9911	0.0	0.504	0.4053	0.0	-62.78	151.23	1289.64	0.0	4298954.0	4.818802
125230509	32.08	-26.6	-34.94	0.0	3.48	0.0	-0.0705	0.1324	0.9887	0.0	-34.34	-24.1	-34.12	0.0	3.59	0.0	-0.0208	0.1312	0.9911	0.0	0.5037	0.4056	0.0	-61.98	150.24	1284.39	0.0	4318944.0	4.838792
125250508	32.08	-26.6	-34.94	0.0	3.48	0.0	-0.0703	0.1329	0.9886	0.0	-34.34	-24.1	-34.13	0.0	3.6	0.0	-0.0208	0.131	0.9912	0.0	0.5037	0.4053	0.0	-62.15	151.12	1289.38	0.0	4338943.0	4.858791
125270499	32.08	-26.6	-34.94	0.0	3.48	0.0	-0.0702	0.1331	0.9886	0.0	-34.34	-24.09	-34.13	0.0	3.6	0.0	-0.021	0.1309	0.9912	0.0	0.5037	0.4051	0.0	-62.58	152.36	1297.97	0.0	4358934.0	4.878782
125290500	32.08	-26.59	-34.95	0.0	3.48	0.0	-0.0698	0.1332	0.9886	0.0	-34.34	-24.09	-34.13	0.0	3.61	0.0	-0.0214	0.131	0.9912	0.0	0.5037	0.4047	0.0	-63.6	155.44	1320.01	0.0	4378935.0	4.898783
125310489	32.08	-26.59	-34.95	0.0	3.48	0.0	-0.0695	0.1333	0.9886	0.0	-34.35	-24.06	-34.19	0.0	3.62	0.0	-0.0195	0.1323	0.991	0.0	0.503	0.4044	0.0	-60.23	150.91	1278.62	0.0	4398924.0	4.918772
125330489	32.08	-26.58	-34.95	0.0	3.48	0.0	-0.0699	0.1339	0.9885	0.0	-34.35	-24.04	-34.22	0.0	3.62	0.0	-0.0194	0.1338	0.9908	0.0	0.5032	0.4035	0.0	-59.71	150.16	1263.05	0.0	4418924.0	4.938772
125350479	32.08	-26.58	-34.94	0.0	3.47	0.0	-0.0705	0.1344	0.9884	0.0	-34.35	-24.03	-34.23	0.0	3.62	0.0	-0.0193	0.1346	0.9907	0.0	0.5034	0.403	0.0	-59.22	148.5	1244.09	0.0	4438914.0	4.958762
125370479	32.08	-26.58	-34.93	0.0	3.47	0.0	-0.0712	0.1349	0.9883	0.0	-34.34	-24.04	-34.21	0.0	3.61	0.0	-0.0195	0.1347	0.9907	0.0	0.5037	0.4029	0.0	-59.39	147.56	1234.8	0.0	4458914.0	4.978762
125390469	32.09	-26.58	-34.93	0.0	3.46	0.0	-0.0721	0.1355	0.9881	0.0	-34.34	-24.03	-34.2	0.0	3.61	0.0	-0.0194	0.1358	0.9906	0.0	0.5039	0.4023	0.0	-58.72	145.28	1209.57	0.0	4478904.0	4.998752
125410469	32.09	-26.57	-34.93	0.0	3.45	0.0	-0.0727	0.1362	0.988	0.0	-34.34	-24.01	-34.24	0.0	3.61	0.0	-0.0182	0.138	0.9903	0.0	0.5038	0.4013	0.0	-56.27	140.85	1164.31	0.0	4498904.0	5.018752
125430460	32.1	-26.56	-34.92	0.0	3.45	0.0	-0.0735	0.1369	0.9879	0.0	-34.34	-23.99	-34.25	0.0	3.61	0.0	-0.0179	0.1395	0.9901	0.0	0.504	0.4005	0.0	-55.54	139.01	1141.23	0.0	4518895.0	5.038743
125450459	32.1	-26.56	-34.92	0.0	3.44	0.0	-0.074	0.1372	0.9878	0.0	-34.34	-23.98	-34.26	0.0	3.6	0.0	-0.0177	0.1405	0.9899	0.0	0.5042	0.4	0.0	-54.9	137.29	1123.39	0.0	4538894.0	5.058742
125470449	32.11	-26.55	-34.91	0.0	3.44	0.0	-0.0747	0.1378	0.9876	0.0	-34.34	-23.98	-34.27	0.0	3.6	0.0	-0.0174	0.1414	0.9898	0.0	0.5043	0.3995	0.0	-54.15	135.25	1102.13	0.0	4558884.0	5.078732
125490448	32.12	-26.54	-34.91	0.0	3.43	0.0	-0.0753	0.1385	0.9875	0.0	-34.34	-23.97	-34.27	0.0	3.6	0.0	-0.0167	0.1429	0.9896	0.0	0.5043	0.3988	0.0	-52.84	132.78	1075.9	0.0	4578883.0	5.098731
125510438	32.13	-26.54	-34.9	0.0	3.43	0.0	-0.0757	0.1395	0.9873	0.0	-34.33	-23.96	-34.27	0.0	3.59	0.0	-0.0161	0.1444	0.9894	0.0	0.5043	0.3977	0.0	-51.84	131.45	1056.6	0.0	4598873.0	5.118721
125530439	32.13	-26.53	-34.9	0.0	3.42	0.0	-0.0757	0.1401	0.9872	0.0	-34.33	-23.95	-34.27	0.0	3.59	0.0	-0.0155	0.1451	0.9893	0.0	0.5042	0.3972	0.0	-50.93	130.38	1043.71	0.0	4618874.0	5.138722
125550429	32.14	-26.53	-34.9	0.0	3.42	0.0	-0.0759	0.1409	0.9871	0.0	-34.33	-23.94	-34.28	0.0	3.58	0.0	-0.0151	0.1455	0.9893	0.0	0.5041	0.3967	0.0	-50.36	129.62	1034.1	0.0	4638864.0	5.158712
125570429	32.14	-26.52	-34.9	0.0	3.42	0.0	-0.0757	0.1418	0.987	0.0	-34.33	-23.93	-34.29	0.0	3.58	0.0	-0.0145	0.1456	0.9892	0.0	0.5039	0.3962	0.0	-49.74	129.67	1030.44	0.0	4658864.0	5.178712
125590419	32.14	-26.52	-34.9	0.0	3.41	0.0	-0.0747	0.1426	0.987	0.0	-34.33	-23.92	-34.3	0.0	3.59	0.0	-0.0144	0.1462	0.9892	0.0	0.5036	0.3951	0.0	-49.95	132.85	1047.16	0.0	4678854.0	5.198702
125610419	32.15	-26.51	-34.9	0.0	3.41	0.0	-0.0746	0.1434	0.9868	0.0	-34.33	-23.91	-34.31	0.0	3.58	0.0	-0.0143	0.146	0.9892	0.0	0.5035	0.3946	0.0	-49.91	133.61	1049.58	0.0	4698854.0	5.218702
125630409	32.15	-26.51	-34.9	0.0	3.41	0.0	-0.074	0.1438	0.9868	0.0	-34.32	-23.9	-34.31	0.0	3.58	0.0	-0.0136	0.1462	0.9892	0.0	0.5031	0.3944	0.0	-49.07	133.53	1047.08	0.0	4718844.0	5.238692
125650409	32.15	-26.51	-34.9	0.0	3.41	0.0	-0.0737	0.1429	0.987	0.0	-34.32	-23.89	-34.32	0.0	3.58	0.0	-0.0133	0.1465	0.9891	0.0	0.5029	0.3947	0.0	-48.72	133.0	1045.45	0.0	4738844.0	5.258692
125670400	32.16	-26.51	-34.89	0.0	3.4	0.0	-0.0732	0.1431	0.987	0.0	-34.32	-23.89	-34.32	0.0	3.58	0.0	-0.0129	0.1468	0.9891	0.0	0.5026	0.3944	0.0	-48.25	133.41	1046.46	0.0	4758835.0	5.278683
125690399	32.17	-26.51	-34.89	0.0	3.39	0.0	-0.072	0.1437	0.987	0.0	-34.31	-23.89	-34.31	0.0	3.58	0.0	-0.0121	0.1468	0.9891	0.0	0.502	0.3938	0.0	-47.52	134.98	1054.71	0.0	4778834.0	5.298682
125710388	32.17	-26.51	-34.88	0.0	3.39	0.0	-0.0712	0.1435	0.9871	0.0	-34.31	-23.89	-34.3	0.0	3.57	0.0	-0.0116	0.1466	0.9891	0.0	0.5016	0.3939	0.0	-47.05	135.76	1061.9	0.0	4798823.0	5.318671
125730389	32.17	-26.51	-34.89	0.0	3.39	0.0	-0.0703	0.1436	0.9871	0.0	-34.3	-23.89	-34.29	0.0	3.57	0.0	-0.0107	0.1466	0.9891	0.0	0.501	0.3939	0.0	-45.96	135.59	1060.48	0.0	4818824.0	5.338672
125750379	32.18	-26.51	-34.89	0.0	3.39	0.0	-0.0687	0.1437	0.9872	0.0	-34.3	-23.9	-34.27	0.0	3.57	0.0	-0.0098	0.1468	0.9891	0.0	0.5002	0.3934	0.0	-45.12	137.72	1073.76	0.0	4838814.0	5.358662
125770379	32.18	-26.51	-34.9	0.0	3.39	0.0	-0.0678	0.1437	0.9873	0.0	-34.29	-23.91	-34.25	0.0	3.57	0.0	-0.0096	0.147	0.9891	0.0	0.4999	0.3931	0.0	-45.0	139.57	1085.85	0.0	4858814.0	5.378662
125790369	32.18	-26.51	-34.9	0.0	3.39	0.0	-0.0673	0.1436	0.9873	0.0	-34.28	-23.92	-34.23	0.0	3.56	0.0	-0.009	0.1464	0.9892	0.0	0.4995	0.3935	0.0	-44.39	139.13	1085.62	0.0	4878804.0	5.398652
125810369	32.18	-26.51	-34.91	0.0	3.39	0.0	-0.0664	0.1435	0.9874	0.0	-34.28	-23.93	-34.22	0.0	3.55	0.0	-0.009	0.1463	0.9892	0.0	0.4992	0.3933	0.0	-44.53	141.75	1104.35	0.0	4898804.0	5.418652
125830359	32.19	-26.51	-34.91	0.0	3.39	0.0	-0.0659	0.1435	0.9874	0.0	-34.27	-23.94	-34.2	0.0	3.55	0.0	-0.0089	0.1461	0.9892	0.0	0.499	0.3932	0.0	-44.52	142.87	1112.69	0.0	4918794.0	5.438642
125850358	32.19	-26.51	-34.92	0.0	3.4	0.0	-0.0655	0.1437	0.9875	0.0	-34.27	-23.94	-34.19	0.0	3.55	0.0	-0.008	0.1456	0.9893	0.0	0.4986	0.3935	0.0	-43.46	141.54	1105.04	0.0	4938793.0	5.458641
125870349	32.2	-26.51	-34.93	0.0	3.4	0.0	-0.0647	0.1439	0.9875	0.0	-34.26	-23.95	-34.19	0.0	3.55	0.0	-0.0072	0.1453	0.9894	0.0	0.4981	0.3936	0.0	-42.55	141.42	1104.59	0.0	4958784.0	5.478632
125890348	32.2	-26.51	-34.94	0.0	3.41	0.0	-0.0644	0.144	0.9875	0.0	-34.27	-23.92	-34.24	0.0	3.57	0.0	-0.0076	0.1456	0.9893	0.0	0.4981	0.3931	0.0	-43.14	143.91	1120.0	0.0	4978783.0	5.498631
125910340	32.2	-26.51	-34.94	0.0	3.41	0.0	-0.064	0.1438	0.9875	0.0	-34.28	-23.91	-34.26	0.0	3.58	0.0	-0.0076	0.1452	0.9894	0.0	0.498	0.3932	0.0	-43.15	144.67	1127.13	0.0	4998775.0	5.518623
125930338	32.2	-26.5	-34.94	0.0	3.42	0.0	-0.0632	0.1436	0.9876	0.0	-34.28	-23.9	-34.27	0.0	3.58	0.0	-0.0073	0.1446	0.9895	0.0	0.4976	0.3935	0.0	-42.86	145.57	1136.76	0.0	5018773.0	5.538621
125950329	32.2	-26.5	-34.95	0.0	3.42	0.0	-0.0634	0.1433	0.9876	0.0	-34.28	-23.9	-34.28	0.0	3.58	0.0	-0.0073	0.1438	0.9896	0.0	0.4977	0.3942	0.0	-42.89	144.51	1134.12	0.0	5038764.0	5.558612
125970329	32.2	-26.5	-34.95	0.0	3.43	0.0	-0.0637	0.1426	0.9877	0.0	-34.29	-23.89	-34.29	0.0	3.59	0.0	-0.007	0.1433	0.9897	0.0	0.4977	0.3951	0.0	-42.4	141.83	1120.58	0.0	5058764.0	5.578612
125990320	32.2	-26.5	-34.95	0.0	3.44	0.0	-0.0642	0.1416	0.9878	0.0	-34.29	-23.89	-34.3	0.0	3.59	0.0	-0.0069	0.1428	0.9897	0.0	0.4978	0.3961	0.0	-42.28	139.55	1110.85	0.0	5078755.0	5.598603
126010319	32.19	-26.5	-34.98	0.0	3.45	0.0	-0.0629	0.1377	0.9885	0.0	-34.29	-23.88	-34.31	0.0	3.6	0.0	-0.0068	0.1423	0.9898	0.0	0.4973	0.3983	0.0	-41.92	138.79	1123.9	0.0	5098754.0	5.618602
126030309	32.19	-26.5	-34.99	0.0	3.45	0.0	-0.0616	0.1352	0.9889	0.0	-34.29	-23.87	-34.32	0.0	3.6	0.0	-0.0064	0.1414	0.9899	0.0	0.4967	0.4	0.0	-41.36	138.65	1137.28	0.0	5118744.0	5.638592
126050308	32.18	-26.51	-34.99	0.0	3.46	0.0	-0.0603	0.1336	0.9892	0.0	-34.3	-23.87	-34.33	0.0	3.6	0.0	-0.0061	0.1403	0.9901	0.0	0.4962	0.4012	0.0	-40.98	139.38	1154.63	0.0	5138743.0	5.658591
126070299	32.18	-26.52	-35.0	0.0	3.46	0.0	-0.0603	0.1319	0.9894	0.0	-34.3	-23.87	-34.34	0.0	3.6	0.0	-0.0059	0.1387	0.9903	0.0	0.4961	0.4031	0.0	-40.75	136.83	1150.83	0.0	5158734.0	5.678582
126090298	32.18	-26.53	-35.01	0.0	3.47	0.0	-0.0604	0.1306	0.9896	0.0	-34.3	-23.88	-34.34	0.0	3.6	0.0	-0.0056	0.1371	0.9905	0.0	0.496	0.4049	0.0	-40.36	133.97	1142.73	0.0	5178733.0	5.698581
126110289	32.17	-26.53	-35.02	0.0	3.47	0.0	-0.0606	0.1299	0.9897	0.0	-34.3	-23.88	-34.34	0.0	3.6	0.0	-0.0057	0.1349	0.9908	0.0	0.4961	0.4065	0.0	-40.73	133.01	1148.9	0.0	5198724.0	5.718572
126130289	32.17	-26.53	-35.03	0.0	3.47	0.0	-0.0612	0.1292	0.9897	0.0	-34.3	-23.89	-34.34	0.0	3.6	0.0	-0.0061	0.1331	0.9911	0.0	0.4964	0.4078	0.0	-41.34	131.53	1148.76	0.0	5218724.0	5.738572
126150278	32.17	-26.54	-35.03	0.0	3.47	0.0	-0.0616	0.1288	0.9898	0.0	-34.3	-23.89	-34.34	0.0	3.61	0.0	-0.0061	0.1316	0.9913	0.0	0.4965	0.409	0.0	-41.49	130.04	1146.53	0.0	5238713.0	5.758561
126170278	32.17	-26.54	-35.04	0.0	3.48	0.0	-0.0614	0.1283	0.9898	0.0	-34.29	-23.9	-34.34	0.0	3.61	0.0	-0.0062	0.1307	0.9914	0.0	0.4964	0.4096	0.0	-41.59	129.99	1152.58	0.0	5258713.0	5.778561
126190269	32.17	-26.54	-35.05	0.0	3.48	0.0	-0.0611	0.1283	0.9899	0.0	-34.29	-23.9	-34.34	0.0	3.61	0.0	-0.006	0.1298	0.9915	0.0	0.4962	0.4101	0.0	-41.4	129.85	1155.68	0.0	5278704.0	5.798552
126210269	32.17	-26.54	-35.05	0.0	3.48	0.0	-0.0611	0.1286	0.9898	0.0	-34.29	-23.9	-34.34	0.0	3.62	0.0	-0.0056	0.1295	0.9916	0.0	0.4961	0.4102	0.0	-40.96	129.07	1149.8	0.0	5298704.0	5.818552
126230259	32.17	-26.54	-35.06	0.0	3.49	0.0	-0.0614	0.1298	0.9896	0.0	-34.28	-23.9	-34.35	0.0	3.62	0.0	-0.0057	0.1295	0.9916	0.0	0.4963	0.4096	0.0	-41.09	129.17	1144.94	0.0	5318694.0	5.838542
126250259	32.17	-26.53	-35.06	0.0	3.49	0.0	-0.0623	0.1305	0.9895	0.0	-34.28	-23.89	-34.35	0.0	3.63	0.0	-0.0059	0.1301	0.9915	0.0	0.4966	0.4091	0.0	-41.22	128.2	1131.39	0.0	5338694.0	5.858542
126270250	32.18	-26.53	-35.06	0.0	3.49	0.0	-0.0623	0.1321	0.9893	0.0	-34.28	-23.89	-34.36	0.0	3.64	0.0	-0.0062	0.1312	0.9913	0.0	0.4967	0.4074	0.0	-41.65	130.73	1138.1	0.0	5358685.0	5.878533
126290249	32.18	-26.52	-35.06	0.0	3.5	0.0	-0.0624	0.1338	0.989	0.0	-34.27	-23.88	-34.37	0.0	3.64	0.0	-0.006	0.1317	0.9913	0.0	0.4968	0.4063	0.0	-41.36	130.95	1129.77	0.0	5378684.0	5.898532
126310239	32.18	-26.52	-35.06	0.0	3.5	0.0	-0.0626	0.135	0.9889	0.0	-34.27	-23.87	-34.37	0.0	3.65	0.0	-0.0056	0.1331	0.9911	0.0	0.4967	0.4051	0.0	-40.71	130.58	1115.68	0.0	5398674.0	5.918522
126330239	32.19	-26.51	-35.05	0.0	3.51	0.0	-0.0627	0.1363	0.9887	0.0	-34.27	-23.86	-34.38	0.0	3.66	0.0	-0.0048	0.1349	0.9908	0.0	0.4965	0.4036	0.0	-39.82	130.42	1100.86	0.0	5418674.0	5.938522
126350228	32.19	-26.51	-35.05	0.0	3.51	0.0	-0.063	0.1378	0.9885	0.0	-34.27	-23.85	-34.38	0.0	3.67	0.0	-0.0049	0.1367	0.9906	0.0	0.4967	0.4019	0.0	-39.9	131.68	1096.31	0.0	5438663.0	5.958511
126370229	32.19	-26.51	-35.04	0.0	3.52	0.0	-0.0633	0.1393	0.9882	0.0	-34.26	-23.84	-34.38	0.0	3.68	0.0	-0.0052	0.1375	0.9905	0.0	0.4969	0.4006	0.0	-40.25	133.07	1096.46	0.0	5458664.0	5.978512
126390219	32.2	-26.5	-35.04	0.0	3.52	0.0	-0.0637	0.1404	0.988	0.0	-34.26	-23.83	-34.38	0.0	3.69	0.0	-0.0055	0.1381	0.9904	0.0	0.4971	0.3997	0.0	-40.47	133.57	1092.88	0.0	5478654.0	5.998502
126410218	32.2	-26.5	-35.04	0.0	3.53	0.0	-0.0631	0.1421	0.9878	0.0	-34.26	-23.83	-34.38	0.0	3.69	0.0	-0.0057	0.1382	0.9904	0.0	0.497	0.3985	0.0	-40.68	136.27	1104.63	0.0	5498653.0	6.018501
126430209	32.2	-26.5	-35.04	0.0	3.54	0.0	-0.0631	0.1428	0.9877	0.0	-34.26	-23.82	-34.38	0.0	3.7	0.0	-0.006	0.1384	0.9904	0.0	0.4971	0.3978	0.0	-41.12	137.76	1111.39	0.0	5518644.0	6.038492
126450208	32.21	-26.5	-35.03	0.0	3.54	0.0	-0.0629	0.1438	0.9876	0.0	-34.25	-23.82	-34.38	0.0	3.71	0.0	-0.0065	0.139	0.9903	0.0	0.4972	0.3967	0.0	-41.69	140.34	1122.32	0.0	5538643.0	6.058491
126470199	32.21	-26.49	-35.04	0.0	3.55	0.0	-0.0632	0.1442	0.9875	0.0	-34.25	-23.81	-34.38	0.0	3.71	0.0	-0.0061	0.1392	0.9902	0.0	0.4972	0.3966	0.0	-41.16	138.79	1109.23	0.0	5558634.0	6.078482
126490199	32.21	-26.49	-35.04	0.0	3.55	0.0	-0.0626	0.1445	0.9875	0.0	-34.25	-23.8	-34.38	0.0	3.72	0.0	-0.0065	0.1399	0.9901	0.0	0.4972	0.3957	0.0	-41.72	142.16	1128.63	0.0	5578634.0	6.098482
126510189	32.21	-26.49	-35.04	0.0	3.55	0.0	-0.0615	0.1448	0.9875	0.0	-34.24	-23.8	-34.36	0.0	3.72	0.0	-0.0069	0.1408	0.99	0.0	0.4969	0.3945	0.0	-42.49	147.77	1162.51	0.0	5598624.0	6.118472
126530188	32.22	-26.49	-35.04	0.0	3.55	0.0	-0.0605	0.1451	0.9876	0.0	-34.23	-23.8	-34.35	0.0	3.72	0.0	-0.0071	0.1413	0.9899	0.0	0.4967	0.3936	0.0	-42.89	152.04	1188.6	0.0	5618623.0	6.138471
126550180	32.22	-26.48	-35.05	0.0	3.56	0.0	-0.0593	0.1453	0.9876	0.0	-34.22	-23.8	-34.34	0.0	3.73	0.0	-0.0071	0.1421	0.9898	0.0	0.4963	0.3927	0.0	-43.08	156.81	1217.48	0.0	5638615.0	6.158463
126570179	32.22	-26.48	-35.05	0.0	3.56	0.0	-0.0579	0.1447	0.9878	0.0	-34.22	-23.8	-34.33	0.0	3.73	0.0	-0.0061	0.1427	0.9898	0.0	0.4955	0.3924	0.0	-42.04	159.04	1232.73	0.0	5658614.0	6.178462
126590169	32.23	-26.48	-35.06	0.0	3.56	0.0	-0.0561	0.1445	0.9879	0.0	-34.21	-23.8	-34.31	0.0	3.73	0.0	-0.0055	0.1433	0.9897	0.0	0.4947	0.3917	0.0	-41.38	163.53	1261.87	0.0	5678604.0	6.198452
126610168	32.23	-26.48	-35.06	0.0	3.56	0.0	-0.0555	0.1435	0.9881	0.0	-34.2	-23.8	-34.3	0.0	3.73	0.0	-0.005	0.1441	0.9896	0.0	0.4944	0.3919	0.0	-40.68	163.3	1261.59	0.0	5698603.0	6.218451
126630159	32.24	-26.48	-35.06	0.0	3.56	0.0	-0.0547	0.1432	0.9882	0.0	-34.2	-23.81	-34.28	0.0	3.73	0.0	-0.0044	0.1445	0.9895	0.0	0.494	0.3917	0.0	-39.99	164.5	1268.94	0.0	5718594.0	6.238442
126650159	32.24	-26.48	-35.06	0.0	3.56	0.0	-0.054	0.1434	0.9882	0.0	-34.19	-23.81	-34.26	0.0	3.73	0.0	-0.0036	0.145	0.9894	0.0	0.4935	0.3914	0.0	-38.91	164.37	1265.27	0.0	5738594.0	6.258442
126670149	32.24	-26.48	-35.06	0.0	3.56	0.0	-0.053	0.1435	0.9882	0.0	-34.19	-23.82	-34.24	0.0	3.73	0.0	-0.0039	0.1453	0.9894	0.0	0.4933	0.3907	0.0	-39.33	169.32	1296.92	0.0	5758584.0	6.278432
126690148	32.24	-26.48	-35.05	0.0	3.55	0.0	-0.0531	0.1437	0.9882	0.0	-34.18	-23.83	-34.24	0.0	3.73	0.0	-0.0037	0.1456	0.9893	0.0	0.4932	0.3905	0.0	-39.03	168.6	1290.04	0.0	5778583.0	6.298431
126710139	32.24	-26.49	-35.05	0.0	3.56	0.0	-0.0532	0.144	0.9881	0.0	-34.18	-23.83	-34.23	0.0	3.73	0.0	-0.0036	0.1447	0.9895	0.0	0.4933	0.3908	0.0	-39.02	167.91	1287.66	0.0	5798574.0	6.318422
126730139	32.24	-26.49	-35.05	0.0	3.56	0.0	-0.0538	0.1442	0.9881	0.0	-34.2	-23.81	-34.28	0.0	3.75	0.0	-0.004	0.1463	0.9892	0.0	0.4936	0.39	0.0	-39.35	167.55	1276.8	0.0	5818574.0	6.338422
126750130	32.24	-26.49	-35.04	0.0	3.55	0.0	-0.0547	0.1446	0.988	0.0	-34.21	-23.8	-34.3	0.0	3.74	0.0	-0.0038	0.1453	0.9894	0.0	0.4938	0.3906	0.0	-39.12	163.74	1253.72	0.0	5838565.0	6.358413
126770128	32.23	-26.49	-35.03	0.0	3.55	0.0	-0.0559	0.1455	0.9878	0.0	-34.22	-23.78	-34.32	0.0	3.73	0.0	-0.004	0.141	0.99	0.0	0.4942	0.393	0.0	-39.15	157.06	1223.16	0.0	5858563.0	6.378411
126790119	32.23	-26.48	-35.03	0.0	3.55	0.0	-0.0575	0.1462	0.9876	0.0	-34.23	-23.76	-34.36	0.0	3.73	0.0	-0.0041	0.1407	0.99	0.0	0.4948	0.3933	0.0	-39.04	151.85	1185.3	0.0	5878554.0	6.398402
126810119	32.22	-26.48	-35.03	0.0	3.55	0.0	-0.0586	0.1465	0.9875	0.0	-34.22	-23.78	-34.33	0.0	3.73	0.0	-0.0049	0.1412	0.99	0.0	0.4954	0.393	0.0	-39.99	151.28	1177.95	0.0	5898554.0	6.418402
126830109	32.2	-26.47	-35.04	0.0	3.55	0.0	-0.0613	0.1463	0.9873	0.0	-34.22	-23.78	-34.33	0.0	3.73	0.0	-0.0052	0.1419	0.9899	0.0	0.4964	0.3935	0.0	-40.23	144.65	1130.01	0.0	5918544.0	6.438392
126850108	32.18	-26.47	-35.04	0.0	3.55	0.0	-0.065	0.147	0.987	0.0	-34.23	-23.78	-34.33	0.0	3.72	0.0	-0.0063	0.1421	0.9898	0.0	0.4979	0.3941	0.0	-41.12	137.28	1076.12	0.0	5938543.0	6.458391
126870099	32.16	-26.47	-35.04	0.0	3.55	0.0	-0.0684	0.1481	0.9866	0.0	-34.23	-23.78	-34.33	0.0	3.72	0.0	-0.0072	0.1421	0.9898	0.0	0.4993	0.3943	0.0	-41.74	130.96	1028.14	0.0	5958534.0	6.478382
126890099	32.15	-26.47	-35.04	0.0	3.55	0.0	-0.0712	0.1482	0.9864	0.0	-34.24	-23.78	-34.34	0.0	3.71	0.0	-0.0082	0.1422	0.9898	0.0	0.5006	0.3949	0.0	-42.62	126.63	998.03	0.0	5978534.0	6.498382
126910089	32.13	-26.48	-35.03	0.0	3.56	0.0	-0.0734	0.1485	0.9862	0.0	-34.26	-23.77	-34.37	0.0	3.72	0.0	-0.0089	0.1422	0.9898	0.0	0.5015	0.3954	0.0	-43.05	122.95	971.83	0.0	5998524.0	6.518372
126930088	32.12	-26.48	-35.03	0.0	3.56	0.0	-0.0759	0.1489	0.9859	0.0	-34.28	-23.77	-34.38	0.0	3.71	0.0	-0.0119	0.1415	0.9899	0.0	0.5033	0.3955	0.0	-46.14	123.65	977.55	0.0	6018523.0	6.538371
126950079	32.11	-26.48	-35.03	0.0	3.56	0.0	-0.078	0.1492	0.9857	0.0	-34.32	-23.75	-34.42	0.0	3.72	0.0	-0.0101	0.1396	0.9902	0.0	0.5034	0.3979	0.0	-43.46	113.55	913.98	0.0	6038514.0	6.558362
126970079	32.1	-26.48	-35.03	0.0	3.56	0.0	-0.0797	0.1493	0.9856	0.0	-34.35	-23.74	-34.46	0.0	3.7	0.0	-0.0134	0.1368	0.9905	0.0	0.505	0.3992	0.0	-46.33	113.58	922.8	0.0	6058514.0	6.578362
126990070	32.09	-26.48	-35.04	0.0	3.56	0.0	-0.081	0.1492	0.9855	0.0	-34.36	-23.75	-34.46	0.0	3.69	0.0	-0.0164	0.1373	0.9904	0.0	0.5063	0.3984	0.0	-49.67	117.45	948.46	0.0	6078505.0	6.598353
127010069	32.08	-26.48	-35.04	0.0	3.56	0.0	-0.0831	0.1494	0.9853	0.0	-34.36	-23.77	-34.44	0.0	3.69	0.0	-0.0188	0.1372	0.9904	0.0	0.5077	0.3983	0.0	-52.13	118.06	952.17	0.0	6098504.0	6.618352
127030059	32.08	-26.49	-35.04	0.0	3.57	0.0	-0.085	0.1494	0.9851	0.0	-34.36	-23.78	-34.44	0.0	3.69	0.0	-0.0197	0.137	0.9904	0.0	0.5086	0.3988	0.0	-52.67	115.68	936.23	0.0	6118494.0	6.638342
127050058	32.07	-26.49	-35.04	0.0	3.58	0.0	-0.0861	0.1485	0.9852	0.0	-34.37	-23.78	-34.44	0.0	3.7	0.0	-0.0195	0.1363	0.9905	0.0	0.5089	0.4002	0.0	-52.25	112.45	919.51	0.0	6138493.0	6.658341
127070049	32.06	-26.49	-35.06	0.0	3.6	0.0	-0.0863	0.1458	0.9855	0.0	-34.37	-23.79	-34.44	0.0	3.7	0.0	-0.0193	0.1355	0.9906	0.0	0.5089	0.4021	0.0	-52.39	111.1	922.38	0.0	6158484.0	6.678332
127090049	32.06	-26.5	-35.06	0.0	3.61	0.0	-0.0864	0.1439	0.9858	0.0	-34.37	-23.8	-34.44	0.0	3.71	0.0	-0.0195	0.1345	0.9907	0.0	0.5089	0.4037	0.0	-52.74	110.29	926.64	0.0	6178484.0	6.698332
127110040	32.06	-26.5	-35.06	0.0	3.61	0.0	-0.0865	0.1423	0.986	0.0	-34.37	-23.81	-34.43	0.0	3.71	0.0	-0.0193	0.1328	0.9909	0.0	0.5089	0.4056	0.0	-52.5	108.16	922.99	0.0	6198475.0	6.718323
127130039	32.06	-26.5	-35.06	0.0	3.61	0.0	-0.0864	0.1408	0.9863	0.0	-34.36	-23.83	-34.42	0.0	3.71	0.0	-0.019	0.1318	0.9911	0.0	0.5087	0.4071	0.0	-52.26	106.74	922.16	0.0	6218474.0	6.738322
127150029	32.07	-26.51	-35.05	0.0	3.61	0.0	-0.0859	0.1398	0.9864	0.0	-34.35	-23.85	-34.4	0.0	3.72	0.0	-0.0196	0.1306	0.9912	0.0	0.5087	0.408	0.0	-52.99	107.55	935.98	0.0	6238464.0	6.758312
